NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,ready_spacebar_2.duration,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,pre_quiz_key.duration,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,ready_spacebar.duration,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,63,NA,[2.7528999999761936],59,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.7528999999761936],NA,920.9302000000476,NA,NA,NA,926.1751000000238,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,63,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0487_iii_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,58,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,64,NA,[7.415399999976216],113,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[7.415399999976216],NA,926.1849000000954,NA,NA,NA,936.0871000000238,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,64,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_i_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,112,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,65,NA,[1.5326000000237627],51,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.5326000000237627],NA,936.0952000000476,NA,NA,NA,940.1194000000952,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,65,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0467_v5_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,50,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.45,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,66,NA,[],121,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,AC,NA,NA,60.97560975609215,NA,NA,1,NA,NA,NA,NA,NA,NA,[7.499200000047722],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,940.1275,NA,NA,NA,947.6186000000238,NA,0.65,0,NA,-0.45,NA,[7.499200000047722],red,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,66,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0020_avr_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,120,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,67,NA,[2.149600000023838],99,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.149600000023838],NA,947.6273000000716,NA,NA,NA,952.2683000000716,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,67,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0363_v4_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,98,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,68,NA,[5.351099999904591],98,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.351099999904591],NA,952.2785,NA,NA,NA,960.1188000000716,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,68,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0305_i_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,97,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,69,NA,[3.2666000000238],110,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.266700000047649],NA,960.1275,NA,NA,NA,965.8841,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,69,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0467_v5_6_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,109,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,70,NA,[2.1497000000476874],114,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.1497000000476874],NA,965.898,NA,NA,NA,970.5327000000476,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,70,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_iii_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,113,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,71,NA,[],10,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,970.5419000000952,NA,NA,NA,975.1818000000716,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,71,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0038_v4_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.1493000000715483],2025-07-15_14h03.39.490,9,NA,[2.1493000000715483],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,72,NA,[],18,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,975.1916,NA,NA,NA,981.6656000000238,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,72,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0064_avr_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.983500000000049],2025-07-15_14h03.39.490,17,NA,[3.983500000000049],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,73,NA,[4.168199999928561],55,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[4.168199999928561],NA,981.6733000000715,NA,NA,NA,988.3325,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,73,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0478_iii_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,54,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,74,NA,[6.515099999904578],45,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.515099999904578],NA,988.3436000000238,NA,NA,NA,997.346,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,74,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0462_v1_4_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,44,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.45,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,75,NA,[],125,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,AC,NA,NA,60.97560975609215,NA,NA,1,NA,NA,NA,NA,NA,NA,[22.913799999952403],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[],NA,997.3539000000952,NA,NA,NA,1020.2589000000954,NA,0.65,0,NA,-0.45,NA,[22.913799999952403],red,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,75,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0070_iii_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,124,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,76,NA,[6.665899999976318],69,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.665899999976318],NA,1020.2662000000475,NA,NA,NA,1029.4263000000717,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,76,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0026_v4_5_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,68,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,77,NA,[],21,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1029.4363000000717,NA,NA,NA,1034.0933000000716,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,77,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0092_v1_6_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.167700000047489],2025-07-15_14h03.39.490,20,NA,[2.167700000047489],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,78,NA,[2.0681000000238328],31,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.0681000000238328],NA,1034.1012000000478,NA,NA,NA,1038.6605000000002,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,78,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0273_avl_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,30,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,79,NA,[1.6002999999523126],40,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.6002999999523126],NA,1038.6692000000478,NA,NA,NA,1042.757,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,79,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0363_v4_2_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,39,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,80,NA,[2.4662000000475928],67,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.4662000000475928],NA,1042.7633000000717,NA,NA,NA,1047.7224000000954,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,80,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0025_v4_4_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,66,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,81,NA,[4.2673000000716],80,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[4.2673000000716],NA,1047.7299000000955,NA,NA,NA,1054.4899000000955,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,81,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0064_avr_2_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,79,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,82,NA,[1.7460000000000946],71,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.7460000000000946],NA,1054.4984000000954,NA,NA,NA,1058.7373000000716,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,82,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0038_v1_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,70,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,83,NA,[1.7353999999761527],108,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.7353999999761527],NA,1058.7442000000478,NA,NA,NA,1062.9734000000954,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,83,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0466_v4_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,107,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,84,NA,[2.5342000000478038],49,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.534300000071653],NA,1062.985600000024,NA,NA,NA,1068.005,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,84,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0466_v4_1_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,48,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,85,NA,[4.6492000000475855],106,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[4.6492000000475855],NA,1068.0165000000002,NA,NA,NA,1075.1523000000716,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,85,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avl_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,105,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,86,NA,[],4,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1075.161,NA,NA,NA,1082.0357000000477,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,86,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0022_v1_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.38310000002366],2025-07-15_14h03.39.490,3,NA,[4.38310000002366],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,87,NA,[3.214899999976069],33,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.214899999976069],NA,1082.049,NA,NA,NA,1087.7503000000715,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,87,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0273_ii_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,32,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
﻿-0.425,NA,NA,1,541685,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,88,NA,[1.732700000047771],38,NA,NA,68765169e3e80db864ea94c0,NA,001,NA,NA,NA,N_ST,NA,NA,60.97560975609215,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_14h03.27.284,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.732700000047771],NA,1087.757600000024,NA,NA,NA,1091.983200000048,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,88,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0302_v5_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_14h03.39.490,37,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,6,TRUE,70
